user_subscription_id,user_id,service_id,plan_name,is_active,plan_price,created_at,due_date
91296,73fd3be2-4de1-4564-a438-f03b97495476,150.0,12 Months Plan,1,999.0,2021-12-04 02:06:10.203375+00:00,2022-12-04
11261,c25c64dd-0117-4d5e-b0c5-eaa85670e78e,8.0,12 Month Plan,1,999.0,2021-10-13 07:05:45.338361+00:00,2022-10-13
28277,9f083ac3-7373-421c-93e1-42710d45afbb,87.0,Mobile Plan,1,199.0,2021-11-03 16:55:11.270872+00:00,2021-12-13
78518,59f95022-605e-454d-ae7e-6895ff73c32e,146.0,Annually Plan,1,399.0,2021-11-26 06:41:06.672545+00:00,2022-11-26
36725,c3e6f897-41cf-4863-8759-67fa1db47412,150.0,3 Months Plan,1,299.0,2021-11-14 06:19:46.789384+00:00,2022-02-14
83215,835ecdb4-8e1f-43e8-ba4d-5fe5cf708e78,46.0,Gaana Plus,1,549.0,2021-11-28 06:26:14.067180+00:00,2023-02-28
90870,7fb7ac82-02b8-4fff-80b3-446344f9a1b8,29.0,Vip Plan,1,399.0,2021-12-03 12:38:49.417850+00:00,2022-12-03
68892,31af1008-ccc1-4657-8e94-ab6db72efa7b,8.0,12 Month Plan,1,999.0,2021-11-24 14:04:18.775406+00:00,2022-11-24
49287,ede5d925-fa55-4978-b3f6-f564aafe56ed,768.0,3 Months Plan,0,399.0,2021-11-23 13:08:41.350627+00:00,2021-11-22
58917,70b26104-dcd9-45c6-9cce-fbbefd8c21eb,8.0,12 Month Plan,1,999.0,2021-11-23 16:17:12.598457+00:00,2022-11-23
25007,6549d3b8-ef9e-487e-8df3-f903241160fd,101.0,Wwe Network Plan,1,299.0,2021-10-31 09:21:37.810607+00:00,2022-10-31
12672,1eb77a9f-ca47-4992-898e-a85300fce864,87.0,Basic Plan,1,499.0,2021-10-15 09:17:49.663927+00:00,2021-12-15
32401,cbd599d7-cab1-4aca-91f2-fe6b14bc4462,768.0,3 Months Plan,1,399.0,2021-11-07 17:18:06.830730+00:00,2022-02-07
42199,5449c1d2-ba03-446b-adcb-8227515e1c09,155.0,6 Months Plan,1,299.0,2021-11-18 17:40:53.433373+00:00,2022-05-18
22209,62b45885-99c6-4808-b0de-1d3ab84bf9c2,222.0,12 Months Plan,1,3588.0,2021-10-29 00:09:46.244928+00:00,2022-10-29
93812,d7eff298-58f2-47d6-9bc4-b783b64a6f41,25018.0,Classic Flavor | 7 days,0,105.0,2021-12-05 13:05:32.030055+00:00,2021-12-05
50241,c5fd52db-83ba-4f5c-833e-a6e0a661d800,142.0,Annually Plan,1,999.0,2021-11-23 13:49:22.925583+00:00,2022-11-23
32178,74c275a5-af9d-4f38-a3ad-fe2d99a7a719,8.0,12 Month Plan,1,999.0,2021-11-07 13:09:08.892385+00:00,2022-11-07
38452,58737dc6-c2d0-47d3-9a9b-8b261c82a90f,87.0,Basic Plan,0,499.0,2021-11-15 16:37:45.835554+00:00,2021-06-10
76451,22ee494f-6aa9-4328-b1ad-52c2c3923c40,87.0,Basic Plan,0,499.0,2021-11-25 15:54:00.525325+00:00,2021-03-02
4785,69865a7a-2f5e-4207-9f0d-fe2cc07a7235,46.0,Student Plan,1,199.0,2021-09-16 03:41:31.278714+00:00,2022-01-11
59746,21632889-b2b5-47a4-8797-39d2f27b8cba,101.0,Wwe Network Plan,1,299.0,2021-11-23 16:30:32.769072+00:00,2022-11-23
48029,fcc67398-46a6-4aca-982e-b36d3eb57234,87.0,Basic Plan,1,499.0,2021-11-23 10:23:26.025751+00:00,2021-12-23
51778,8c0fc678-d62c-4776-9257-0569bcb65df7,8.0,12 Month Plan,1,999.0,2021-11-23 15:14:50.244181+00:00,2022-10-02
67786,1d19e340-47db-4f9e-acd3-3c4989aa6b5c,553.0,Standard,1,99.0,2021-11-24 10:04:16.267300+00:00,2021-12-24
74024,a3627fee-1adf-4da6-adc3-984ca0b807af,151.0,Annually Plan,1,750.0,2021-11-25 09:15:00.018198+00:00,2022-11-25
21011,c272cf74-e90f-4eb1-977b-5c864b3ef99c,7.0,12 Months Plan,1,300.0,2021-10-28 03:15:29.047329+00:00,2022-10-28
35805,6a1b9f03-5cae-40d7-b13f-404955a36be0,8.0,12 Month Plan,1,999.0,2021-11-13 11:09:04.388545+00:00,2022-11-13
59003,4247c2a6-2213-4a84-9523-add7649e9ebb,768.0,Youtube Premium - Family,0,189.0,2021-11-23 16:18:07.613655+00:00,2021-11-25
8529,6abb5a2b-f22e-4792-bf79-232943dd2281,8.0,12 Month Plan,1,999.0,2021-09-30 10:58:19.762833+00:00,2022-10-02
53177,9ff9e339-f5b1-47aa-9d74-83a44d17b674,128.0,Gold Plan - Annually,1,3000.0,2021-11-23 15:25:54.643355+00:00,2022-11-23
92311,943fe656-a5b6-4561-bcbb-a1ef46706622,87.0,Basic Plan,1,499.0,2021-12-04 13:48:44.065639+00:00,2022-01-04
73028,7e4afd22-6bfb-4cca-a16b-573215affa9c,29.0,Vip Plan,0,399.0,2021-11-25 07:02:32.073786+00:00,2021-11-25
89042,234d20fc-cec8-46bf-884b-bfb6d8563960,87.0,Basic Plan,1,499.0,2021-12-02 11:09:24.532018+00:00,2022-01-02
4873,535d01d2-ad72-402d-94ac-1756f6101ac2,151.0,Annually Plan,1,750.0,2021-09-16 04:26:39.653391+00:00,2022-09-16
17883,ed650b8b-65a2-4b7f-a0a3-ab3dee31479f,29.0,Mobile Plan,1,499.0,2021-10-25 03:27:47.246402+00:00,2022-10-20
74294,8537065f-3db4-4f3b-91ab-8c4381de8d98,46.0,Gaana Plus,0,549.0,2021-11-25 10:16:35.273376+00:00,2021-11-24
91193,635299d4-e191-4835-9e66-2904a3eaa878,87.0,Basic Plan,1,499.0,2021-12-03 17:47:41.963202+00:00,2022-01-03
38655,4b9f306f-5d21-4157-a7dc-72fb23951bea,151.0,Individual,1,200.0,2021-11-16 02:02:44.406968+00:00,2022-02-09
10137,f79c3eb2-19b7-4cf0-b406-b55908d07103,726.0,Business Starter,0,125.0,2021-10-08 05:19:34.768851+00:00,2021-10-01
14582,a10db4e0-3465-4b4b-9086-4ca39ddf407d,101.0,Liv Premium,1,699.0,2021-10-19 18:50:53.186587+00:00,2021-12-29
52293,f18dbd07-0740-4a9d-a056-599b945203b1,8.0,12 Month Plan,1,999.0,2021-11-23 15:20:31.471301+00:00,2022-11-23
35621,3f3f55fb-8bdb-43c3-8f2e-1d1402f2952a,5.0,Premium,1,1499.0,2021-11-12 20:15:04.374485+00:00,2022-05-12
7097,395733a2-5e46-431a-a2c6-fda94850bc11,8.0,12 Month Plan,1,999.0,2021-09-21 15:34:54.785561+00:00,2022-09-21
72039,bf1b87fb-fdef-47c7-a4e9-6551dda8cb26,150.0,12 Months Plan,0,999.0,2021-11-25 05:43:14.628791+00:00,2021-11-25
33882,df786165-ccc6-424a-95d5-e2f02196bfb4,101.0,Liv Premium,0,699.0,2021-11-09 18:00:03.253045+00:00,2021-07-04
78476,5b291b30-8b95-41b0-b27a-3b8e992d050a,102.0,Individual Plan,1,1189.0,2021-11-26 06:18:47.485048+00:00,2022-11-26
55161,222b078a-de02-47cd-96f8-d51244d63acf,222.0,12 Months Plan,1,3588.0,2021-11-23 15:41:41.331343+00:00,2022-11-23
42034,0d42a8ef-56c5-496c-8c40-e14a876c293b,87.0,Mobile Plan,0,199.0,2021-11-18 16:31:03.082855+00:00,2021-05-10
78102,129fb95d-f8a4-43bd-a5ee-76fafa34a9e1,29.0,Vip,0,499.0,2021-11-26 04:38:28.189015+00:00,2021-11-26
31166,9097d979-05b6-4adc-a8f8-7bffe14c9035,155.0,6 Months Plan,1,299.0,2021-11-06 10:12:08.535523+00:00,2022-05-06
25627,620ac25b-e7cd-47b5-a61a-bda6f4145e8e,29.0,Vip Plan,0,399.0,2021-10-31 22:26:05.849421+00:00,1970-01-01
32709,b49b2c03-a2d2-4199-aa94-e079a37f5647,8.0,12 Month Plan,1,999.0,2021-11-08 05:14:56.169570+00:00,2022-08-19
56093,1ae64c82-3088-4d09-8d8f-386e4f9b6b28,7.0,12 Months Plan,1,300.0,2021-11-23 15:50:16.090160+00:00,2022-11-23
28385,6256b79f-ce81-4368-9d5c-af7ba6fddb14,8.0,12 Month Plan,1,999.0,2021-11-03 18:36:00.620291+00:00,2022-11-03
54291,3b0ed69a-ead7-46dc-aa6f-373bfb0c8a5d,150.0,12 Months Plan,1,999.0,2021-11-23 15:36:06.563973+00:00,2022-11-23
62169,1ab4894e-322d-4eec-a23a-fd15aded9dff,8.0,12 Month Plan,1,999.0,2021-11-23 17:26:10.315115+00:00,2022-11-23
91560,394bb5d4-df6c-4ae8-b01b-1e9c7d6f7d0f,87.0,Basic Plan,1,499.0,2021-12-04 05:49:36.493721+00:00,2022-01-04
45454,6b6b6549-a02e-431a-be30-6ca1955c2f9e,46.0,Gaana Plus,1,549.0,2021-11-21 14:02:01.402756+00:00,2023-02-21
85220,c7f437b6-49ac-4b79-9d08-1038f85462d7,25023.0,Belgian Chocolate Cookie | 220g,0,188.0,2021-11-29 13:30:42.880256+00:00,2021-11-29
22411,d80cd367-d548-4d05-8c17-8464f47d5705,8.0,12 Month Plan,1,999.0,2021-10-29 05:05:33.323166+00:00,2022-10-29
66424,1b954b15-3da7-41bb-97b5-33d10a5c0a14,101.0,Wwe Network Plan,1,299.0,2021-11-24 06:13:40.737496+00:00,2022-11-24
7284,d0f1dcb0-1a7f-43ef-9515-b171f359295f,2.0,Premium Plan - 2 Screen,1,599.0,2021-09-23 16:20:28.905550+00:00,2022-09-15
56344,5fbb2c52-89e0-468b-afe3-0d8a0c5ee95b,8.0,12 Month Plan,1,999.0,2021-11-23 15:52:01.367344+00:00,2022-10-08
63660,dd364033-3b28-42ca-8e7b-a0bcd9cdb2d1,87.0,Basic Plan,1,499.0,2021-11-23 19:52:51.743659+00:00,2021-12-23
45312,57b0af7c-63ea-4f5a-a8c2-737cee913b9e,29.0,Premium Plan,1,1499.0,2021-11-21 13:50:41.548143+00:00,2022-11-21
84179,6ac72dcc-2cfe-4540-ba8c-71ae3aed65f7,46.0,Gaana Plus,1,549.0,2021-11-28 18:57:29.083759+00:00,2023-02-28
81227,4c992ec4-e87c-4431-8a2a-c64920c52ed5,29.0,Vip Plan,1,399.0,2021-11-27 08:08:06.724484+00:00,2022-11-27
30839,40703702-8437-42ae-ad96-fca05d8ee37a,29.0,Premium Plan,0,299.0,2021-11-06 02:49:15.103615+00:00,2020-06-25
1727,ac239ada-6086-457d-b8c7-9353bcb586de,107.0,Binge Plan,0,749.0,2021-09-01 15:29:19.750138+00:00,2020-04-22
26325,c38b094b-087d-47ae-b74d-2955d4b7f564,87.0,Basic Plan,1,499.0,2021-11-01 16:59:57.438072+00:00,2022-01-01
67760,aa4522f8-79da-48bd-ad2f-3dfbe527614a,142.0,Annually Plan,1,999.0,2021-11-24 09:52:47.125624+00:00,2022-11-24
39978,4b598bc9-030e-46a9-b838-b9a4db13642a,87.0,Basic Plan,1,499.0,2021-11-17 05:43:45.275267+00:00,2021-12-17
95325,5c4fc0a4-b798-4855-a5ba-8a449acaac50,150.0,12 Months Plan,1,999.0,2021-12-06 13:04:27.620741+00:00,2022-12-06
69407,b4aa2854-f6a6-4114-a56f-7b3a0f4a7d9e,29.0,Vip Plan,1,399.0,2021-11-24 16:04:52.424229+00:00,2022-11-24
88925,51be5c66-55ff-4f23-ad2d-e47e9494b358,142.0,Annually Plan,1,999.0,2021-12-02 10:35:06.011171+00:00,2022-12-02
73211,326781c0-0470-45da-8dbf-4f7285d4b9dc,87.0,Basic Plan,1,499.0,2021-11-25 07:27:31.232741+00:00,2021-12-25
14534,e89ae747-91e8-40cb-9db4-71e842b43252,69.0,12 Months Android Plan,1,399.0,2021-10-19 14:26:37.276284+00:00,2022-10-19
36977,3c54cc1b-721d-4f49-a73b-07476a6724fd,8.0,12 Month Plan,0,999.0,2021-11-14 09:55:06.633465+00:00,2021-07-30
42896,56758fcd-6da6-4b19-b1dc-ac42ef97a74f,107.0,Binge Plan,0,749.0,2021-11-19 11:56:07.756543+00:00,2021-05-08
76359,4773b35f-7209-4b11-98b0-556f8379afe8,101.0,Wwe Network Plan,1,299.0,2021-11-25 15:38:28.799034+00:00,2022-11-25
92256,d4b20594-065c-4d19-a33a-7d5f98a09b76,8.0,12 Month Plan,1,999.0,2021-12-04 13:27:42.200292+00:00,2022-12-04
92290,b1b9b90c-0aba-4f29-b733-a4e2088059b7,8.0,12 Month Plan,1,999.0,2021-12-04 13:40:48.483771+00:00,2022-12-04
25364,ac007f3a-7711-4310-a3a7-d19f26eb8477,87.0,Basic Plan,1,499.0,2021-10-31 15:25:43.969273+00:00,2021-12-30
73697,b95f08ab-e5a6-4035-abca-b36644b1368d,146.0,Annually Plan,1,399.0,2021-11-25 08:36:00.606161+00:00,2022-11-25
53156,dad16e2d-dbfb-4cba-af4d-516b55febcfb,29.0,Vip Plan,1,399.0,2021-11-23 15:25:46.504010+00:00,2022-11-23
81533,38d03b7e-f506-4d54-a92d-b14339800425,87.0,Basic Plan,0,499.0,2021-11-27 11:14:59.896335+00:00,1970-01-01
82272,0570cc68-58f4-40bd-95f8-d5ae22ad083c,8.0,12 Month Plan,1,999.0,2021-11-27 15:34:45.549295+00:00,2022-11-27
60287,a3708a90-5846-4196-92a7-b226dffcdc95,8.0,12 Month Plan,1,999.0,2021-11-23 16:39:12.029695+00:00,2022-11-23
81196,b9bc4bb9-4a8b-4364-bb58-b802a866d2ba,87.0,Basic Plan,1,499.0,2021-11-27 07:45:13.616482+00:00,2022-01-01
63568,06b2c067-7b69-4ae8-85be-9da551d74b6f,101.0,Wwe Network Plan,1,299.0,2021-11-23 19:28:43.124614+00:00,2022-11-23
34675,0642e648-81ac-49d1-a0ac-054255d1e856,7.0,12 Months Plan,1,300.0,2021-11-11 07:02:26.177117+00:00,2022-11-11
26775,252b801d-4826-412a-84c6-7eb6dc28d4f9,768.0,3 Months Plan,1,399.0,2021-11-02 06:44:51.907694+00:00,2022-02-02
81844,e108a378-1c34-4358-a6e3-086890a170b4,151.0,Annually Plan,1,750.0,2021-11-27 12:55:02.209006+00:00,2022-11-27
90316,f5b00101-6283-4cff-92c4-5d54d15a19f3,101.0,Wwe Network Plan,1,299.0,2021-12-03 05:07:54.365984+00:00,2022-12-03
46224,3971fc38-0467-4a6e-b72d-d22e5eb78cbe,8.0,12 Month Plan,1,999.0,2021-11-21 14:50:14.431599+00:00,2022-11-21
21212,6046e3f7-ca70-4e98-9f90-b094bb3d81e2,101.0,Wwe Network Plan,1,299.0,2021-10-28 05:37:35.120574+00:00,2022-10-28
18559,3bfbc07f-cf1c-49d6-afc8-4f1608415c8e,8.0,12 Month Plan,1,999.0,2021-10-25 14:50:13.374286+00:00,2022-10-31
14744,7ed72986-c64b-4f1d-8280-4bf813f39f21,8.0,12 Month Plan,1,999.0,2021-10-20 03:56:30.129107+00:00,2022-10-20
25496,3a2f61d6-0186-481f-8824-066608a08589,146.0,Annually Plan,1,399.0,2021-10-31 17:22:09.548651+00:00,2022-10-31
82676,935f9a4b-806e-45e0-9ba6-10a86f9859bd,46.0,Gaana Plus,0,549.0,2021-11-27 20:29:59.830115+00:00,1970-01-01
95754,5c71d224-50eb-4800-a6db-dccc93f360cc,38.0,Annual App Subscription,1,1188.0,2021-12-06 15:57:52.417977+00:00,2021-12-23
48287,c1f6b391-3d7c-433d-931b-469610127457,29.0,Vip Plan,1,399.0,2021-11-23 11:35:08.617548+00:00,2022-11-23
58240,98620ed4-defc-46b2-b7f0-7fcd8f8b192d,142.0,Annually Plan,1,999.0,2021-11-23 16:08:54.651948+00:00,2022-11-23
40760,40a107d0-3acd-4057-9b27-9d3e80612aea,69.0,1 Month Android Plan,1,99.0,2021-11-17 20:45:34.397628+00:00,2022-01-01
4556,1de97601-e5a2-4fd9-b007-4cf6521c1f3f,222.0,Basic,1,199.0,2021-09-16 02:46:41.448238+00:00,2021-12-21
84598,d1ffb92f-8f9b-42af-93ca-387fe6bcc68b,46.0,Gaana Plus,1,549.0,2021-11-29 04:41:13.128285+00:00,2023-02-28
64426,334b5b07-e481-422f-81e4-82c9cb671078,46.0,3 - Month Plan,1,149.0,2021-11-24 02:08:44.268920+00:00,2022-02-16
88990,e9374170-a4ea-4def-9f96-d71fcb6812f3,101.0,Wwe Network Plan,1,299.0,2021-12-02 10:54:47.385555+00:00,2022-12-02
52331,9e153a3f-73ec-4736-8d42-bb99a677dc13,101.0,Liv Premium,1,299.0,2021-11-23 15:20:41.576249+00:00,2021-12-23
48582,3387c1e3-2c85-4152-bbd7-47148a3d57b3,8.0,12 Month Plan,0,999.0,2021-11-23 12:18:01.716365+00:00,2021-11-22
50575,7e6f5708-749a-4f49-a7b2-19d40364afac,8.0,12 Month Plan,0,999.0,2021-11-23 14:05:27.247128+00:00,2021-11-23
72714,50abd375-160a-4e32-aceb-ddd87425ee02,8.0,12 Month Plan,1,999.0,2021-11-25 06:35:58.162084+00:00,2022-11-25
49353,bdd2c54f-8728-44ff-8275-108eda638dcb,87.0,Basic Plan,1,499.0,2021-11-23 13:10:36.549127+00:00,2021-12-23
36651,4274eae2-2736-4b28-bc6e-d8f2f8f6e101,768.0,3 Months Plan,1,399.0,2021-11-14 05:12:34.016576+00:00,2022-02-14
43216,5b185931-b4ac-4cf2-9577-a3d0c8971c6d,768.0,3 Months Plan,1,399.0,2021-11-19 16:32:42.162681+00:00,2022-02-19
44271,097a9416-76d0-4b2f-ad79-df14e7a5c85d,146.0,Annually Plan,1,399.0,2021-11-21 09:11:21.596077+00:00,2022-11-21
8217,b7cc86ab-0e6e-46ca-b9d9-c9bb471e0eec,19.0,Half Annually,0,2999.0,2021-09-29 11:16:51.710961+00:00,2021-02-15
14958,639d838e-8522-4ccc-94bb-4d746cf9bdc7,87.0,Basic Plan,1,499.0,2021-10-20 18:42:20.518707+00:00,2021-12-20
34088,b7a473b5-33f1-45f5-99e5-cfdd12e4deec,8.0,12 Month Plan,1,999.0,2021-11-10 06:23:12.941692+00:00,2022-11-09
75567,07b393fc-f32c-49a9-b39d-5d918bd1f0b2,121.0,App Subscription: Basic,1,6000.0,2021-11-25 13:30:40.685782+00:00,2022-11-25
3787,b6b83b68-e22d-44b3-a86e-7721610e20e5,157.0,Gold Membership,1,600.0,2021-09-12 06:12:06.872796+00:00,2022-08-11
68598,5860acd3-09fa-4c74-9e50-314b5117722d,142.0,Annually Plan,1,999.0,2021-11-24 12:55:00.517410+00:00,2022-11-24
34072,f016de9d-0809-436f-b734-98ec732ca356,69.0,12 Months Android Plan,1,399.0,2021-11-10 05:48:10.380427+00:00,2022-11-10
54488,ac937305-6613-4b3b-8dde-4e20a5b1af24,8.0,12 Month Plan,1,999.0,2021-11-23 15:37:18.899220+00:00,2022-04-24
4342,14628a9b-91c3-404c-b9f1-121dfd2e4b92,189.0,Square Pos + Processing Fee,0,0.0,2021-09-13 17:49:33.233485+00:00,2021-02-14
34164,a46b6b62-370d-4ed4-89a0-ad56f04abac4,87.0,Premium Plan,1,799.0,2021-11-10 10:12:05.493827+00:00,2021-12-11
71132,c9ee03c0-d808-4204-a35d-5ed87c43aa12,762.0,Lybrate Cube - 1 Clinic,1,1776.0,2021-11-25 05:14:25.363643+00:00,2023-07-29
13998,d6374f52-d3c4-4144-8882-c0534a14152a,8.0,12 Month Plan,1,999.0,2021-10-18 15:26:27.211416+00:00,2022-07-29
32812,98d1603c-4be3-4e26-89d5-2f4b6dc5eff0,8.0,12 Month Plan,1,999.0,2021-11-08 06:41:45.900211+00:00,2022-08-19
67849,1e3a2051-4e12-4301-939d-d277dec77a50,5.0,Premium,1,1499.0,2021-11-24 10:08:12.150766+00:00,2022-05-24
96530,ffa26578-3d0f-43fa-b810-3bb3ceb0491d,222.0,12 Months Plan,1,3588.0,2021-12-07 03:22:29.745026+00:00,2022-12-07
1984,af163fbb-7c59-435e-a16d-c50d84cda6bf,553.0,Standard,0,99.0,2021-09-02 06:01:27.222980+00:00,2021-07-30
64564,1dcbd1bf-97ab-44f0-ac87-536e86de96c5,102.0,Individual Plan,1,1189.0,2021-11-24 02:37:16.228512+00:00,2022-11-24
51983,bc9ff108-3b45-4261-a300-b2e3f44a3d0e,29.0,Mobile Plan,1,499.0,2021-11-23 15:18:19.064520+00:00,2022-11-23
3497,59645de2-4cc8-474c-a841-4ec94448ecf0,102.0,Individual Plan,0,1189.0,2021-09-08 09:09:28.663354+00:00,1970-01-01
81947,66393707-bb51-4b4d-a714-4ee80570d2a0,46.0,Gaana Plus,1,549.0,2021-11-27 13:23:58.837053+00:00,2023-02-27
92353,b4f4c6e4-75a4-40ac-a046-b10e552a3057,102.0,Individual Plan,1,1189.0,2021-12-04 14:10:36.511898+00:00,2022-12-04
73006,6a406133-817c-4724-b61c-ab56a0b0688d,8.0,12 Month Plan,1,999.0,2021-11-25 06:59:46.241863+00:00,2022-11-25
80864,c25de41a-f451-40f7-8622-1bcbe1865b47,768.0,3 Months Plan,0,399.0,2021-11-27 03:45:32.823777+00:00,2021-11-26
91692,5a3e4999-8056-4077-9864-c11d15df88b5,25030.0,Peanut Butter Chocolate Smooth | 30 days | 510 g,0,299.0,2021-12-04 07:14:36.279333+00:00,2021-12-04
42977,1e9ee886-fad7-4e06-861f-9f33284ca98a,101.0,Wwe Network Plan,0,299.0,2021-11-19 13:29:01.589383+00:00,2021-11-19
34282,061ba885-f7e1-4eb6-b2be-0b52c1c21f2e,7.0,12 Months Plan,1,300.0,2021-11-10 12:50:03.479944+00:00,2022-11-10
88317,75d94e16-8ff7-4b53-9505-20b2b1cf9b98,46.0,Gaana Plus,1,549.0,2021-12-02 06:35:07.965235+00:00,2023-03-02
32226,7ca9675e-6e61-4a1f-8991-e31839d7a131,155.0,6 Months Plan,1,299.0,2021-11-07 13:48:27.933472+00:00,2022-05-07
88793,981156aa-f464-40d0-af66-6b33faf1ecf8,8.0,12 Month Plan,1,999.0,2021-12-02 10:09:09.500132+00:00,2022-12-02
89151,6c07d666-c6fc-4368-995d-f91f05d69e94,101.0,Wwe Network Plan,1,299.0,2021-12-02 11:43:56.579577+00:00,2022-12-02
43409,d07ca5c9-c985-4ea8-b0e1-8ad1b416cc8e,101.0,Liv Premium,1,699.0,2021-11-19 18:37:59.819909+00:00,2022-02-28
52538,c91b208f-64cd-463e-b370-f9f3fe0a9a20,8.0,12 Month Plan,1,999.0,2021-11-23 15:22:11.054006+00:00,2022-11-05
11401,7e0747de-325f-44f9-b6b2-d0e0a272a0e7,101.0,Wwe Network Plan,1,299.0,2021-10-13 07:30:45.993253+00:00,2022-10-13
60638,a7f961a1-562c-484c-a94a-6ba465ee5641,768.0,3 Months Plan,0,399.0,2021-11-23 16:45:35.785536+00:00,2021-11-23
86911,ae19d465-e577-4aec-99eb-b7e74e10925b,135.0,Class 6 To 12 Plus Subscription,0,65000.0,2021-12-01 03:48:15.659592+00:00,2021-11-30
31695,b48a663c-fbfa-40a8-88f7-95bd4bf73d1c,8.0,12 Month Plan,1,999.0,2021-11-07 02:36:08.909262+00:00,2022-07-08
39098,cf402351-1bd8-44a7-9e6e-caf269263807,87.0,Standard Plan,0,649.0,2021-11-16 12:35:54.431535+00:00,2021-11-04
55015,34f416e7-b112-4142-b713-d514f0ac37d5,87.0,Basic Plan,1,499.0,2021-11-23 15:41:03.741516+00:00,2021-12-23
55300,be21704b-02a2-4c22-9bd6-4bc2df2684fd,8.0,12 Month Plan,1,999.0,2021-11-23 15:42:47.868391+00:00,2022-11-23
80283,2a647fcc-8e76-419d-a4d2-7b83669c30bb,768.0,1 Month Plan,1,139.0,2021-11-26 16:32:25.100648+00:00,2021-12-26
28851,82fa926b-d10a-403f-9bdf-1878e163b9aa,29.0,Vip Plan,1,399.0,2021-11-04 06:52:46.762697+00:00,2022-11-04
19018,501596ee-b5a1-472c-b94e-888f94e322aa,222.0,12 Months Plan,1,3588.0,2021-10-26 04:35:50.551729+00:00,2022-10-26
40453,7c8446e2-0539-4b30-82fe-2eded3438e37,8.0,12 Month Plan,1,999.0,2021-11-17 16:09:26.582402+00:00,2022-08-24
31729,f28584a0-c565-4166-b94e-95d9fe77e6c8,768.0,3 Months Plan,1,399.0,2021-11-07 03:11:15.100839+00:00,2022-01-12
59406,0aca908c-1b08-4ba0-b3dd-8fa89beb58df,107.0,Binge Plan,1,749.0,2021-11-23 16:24:50.297796+00:00,2022-02-23
8037,2b6e4c93-f48b-41a9-b643-ae1dafd57699,8.0,12 Month Plan,0,999.0,2021-09-28 21:56:25.643435+00:00,2021-08-31
31945,e768c352-8c31-44b1-9758-e1e671d1e534,791.0,Basic - 100 Gb,0,1300.0,2021-11-07 09:16:52.718485+00:00,2020-04-28
94145,7fbd9352-71de-4f65-920c-c5ce88a27fd7,8.0,12 Month Plan,1,999.0,2021-12-05 15:44:43.986426+00:00,2022-12-05
74528,129101cf-d3d1-49a8-8fac-0c666b485ad6,8.0,12 Month Plan,1,999.0,2021-11-25 10:50:12.134210+00:00,2022-11-25
71627,dd9a55ce-4b36-4bb8-b2c6-ed6d191d95ba,29.0,Vip Plan,1,399.0,2021-11-25 05:26:13.100092+00:00,2022-11-25
79462,41cc14ed-7dca-4fdd-a761-9a2c06e06f4e,8.0,12 Month Plan,1,999.0,2021-11-26 11:45:13.648234+00:00,2022-11-26
42294,f7c53ae4-63ea-4e4e-a0e6-9ccc9d2a31a8,8.0,12 Month Plan,1,999.0,2021-11-18 20:39:36.864862+00:00,2022-11-19
19028,4859af40-98e5-40bf-bc67-a4a6637b7325,29.0,Vip Plan,1,399.0,2021-10-26 04:36:44.103888+00:00,2022-10-26
8789,5aa37ef5-9ace-450d-aff4-8b65583f6fff,10.0,Student Plan,1,49.0,2021-10-01 06:07:59.621169+00:00,2022-01-01
5823,827c6469-f92a-4023-aaa2-e18ef599ad22,29.0,Vip Plan,1,399.0,2021-09-18 14:16:24.196110+00:00,2022-09-18
80657,9ee61301-6d52-4f3f-b950-259e724ad6b9,69.0,12 Months Android Plan,1,399.0,2021-11-27 01:45:59.407600+00:00,2022-11-27
48607,019cadaa-3dec-44b7-985e-19924223a416,87.0,Basic Plan,1,499.0,2021-11-23 12:19:23.662329+00:00,2021-12-23
65040,b191f43d-3685-4358-8d24-ec468b3001eb,768.0,3 Months Plan,1,399.0,2021-11-24 03:45:45.714787+00:00,2022-02-24
43240,56656ccc-328e-41fb-899d-b0312f9b19bc,102.0,Individual Plan,1,1189.0,2021-11-19 16:34:15.728861+00:00,2022-11-19
57716,82f3c58b-f7d2-4193-952c-77d3dd50630c,7.0,12 Months Plan,1,300.0,2021-11-23 16:02:42.479076+00:00,2022-11-23
44065,eb0daa15-8732-4a3f-baf1-f8f55228587c,222.0,12 Months Plan,1,3588.0,2021-11-21 05:50:35.983789+00:00,2022-11-21
73443,526a481f-2480-4e0c-9ccd-0be76d3b96af,29.0,Vip,0,499.0,2021-11-25 07:56:30.464130+00:00,2021-11-25
30780,5f48146a-cb3d-4a03-b4ad-29d7f7e06d35,101.0,Wwe Network Plan,1,299.0,2021-11-06 01:18:35.800355+00:00,2022-11-06
30421,f18f1af8-385e-4b60-bae7-a975fc28e11d,7.0,12 Months Plan,1,300.0,2021-11-05 14:43:12.146284+00:00,2022-11-05
9805,3ddf5480-8ea9-44c5-a249-dc84e729e3c6,29.0,Vip Plan,1,399.0,2021-10-07 16:45:00.716652+00:00,2022-10-07
41141,65ed0d69-871a-4ca0-836c-92c99c9736f5,8.0,12 Month Plan,1,999.0,2021-11-18 05:51:03.971455+00:00,2022-11-03
60217,aacd702c-087b-4177-abcd-12bbf720367b,135.0,Class 6 To 12 Iconic Subscription,1,83000.0,2021-11-23 16:37:21.792454+00:00,2025-11-23
